lat,lon,municipio
-3.6005495801012573,-39.06054626050405,São Gonçalo do Amarante
-6.809177947793833,-38.743047883332984,Ipaumirim
-11.572521715233341,-38.59006282224352,Sátiro Dias
-22.784962642735195,-53.181264543591965,São Pedro do Paraná
-20.835600180438853,-51.32971778270221,Andradina
-6.824012892709288,-60.47715479763246,Novo Aripuanã
-3.6869768648093477,-39.38467986434452,Umirim
-18.75262032220149,-41.164358312404666,São João do Manteninha
-21.805730065286497,-52.57244147393789,Bataguassu
-18.254666712032133,-43.05505962146088,Rio Vermelho
-17.092266893024505,-50.18216684730498,Jandaia
-22.43808837457204,-49.93793853492436,Ocauçu
-21.2197526949495,-49.74821234901444,Ubarana
-29.031528395990357,-51.22113598841737,Flores da Cunha
-19.684518791331346,-45.28611536567363,Bom Despacho
-21.286754969019754,-43.42387198627701,Paiva
0.6357800876108711,-59.84501997644959,São João da Baliza
-12.593736093593096,-61.88080742930475,Alto Alegre dos Parecis
-11.007986904171855,-44.5558092283505,Santa Rita de Cássia
-24.742511962091818,-53.237044586098804,Corbélia
-4.346633525376349,-45.02096519721611,Bom Lugar
-23.19142656118691,-46.366493181116894,Nazaré Paulista
-23.13027126981076,-51.734879636136576,Munhoz de Melo
-14.362093574640495,-39.157794813342456,Itacaré
-20.657562711833133,-47.16940312366584,Itirapuã
-2.6228270930099975,-56.221334586023126,Juruti
-3.625895773020541,-43.227380714433984,Mata Roma
-5.818188990732536,-42.78660415369426,São Pedro do Piauí
-3.785832852159794,-38.528000644340835,Fortaleza
-22.459099051598066,-50.62658448262193,Paraguaçu Paulista
-15.781166211741136,-47.79685086594252,Brasília
-19.63533892375242,-43.57203977667966,Nova União
-23.914068854322178,-48.87171750816272,Itapeva
-23.342174240882827,-52.480459395932385,São Carlos do Ivaí
-20.19647649600987,-44.70114995012067,Carmo do Cajuru
-21.554019347168243,-46.092807826630306,Serrania
-16.658949982553718,-52.93657485464928,Ponte Branca
-12.057584968901459,-46.593275436157484,Ponte Alta do Bom Jesus
-22.938807121509374,-46.20918591092588,Joanópolis
-16.12487534124062,-48.07454224589381,Novo Gama
-11.311420962200748,-62.544992233093346,Alvorada D'Oeste
-29.362120579729893,-51.96502034746404,Arroio do Meio
-32.40995775045303,-53.33593863549959,Jaguarão
-24.704860634079786,-53.77788754342163,Toledo
-15.307533133696852,-47.24689619990642,Formosa
-21.543352942708772,-55.3968294313234,Maracaju
-6.370339539927531,-42.78783077103596,Amarante
-21.7819368917807,-45.66211206464134,Cordislândia
-7.272055615873105,-38.94294201758834,Milagres
-12.483981891570084,-38.14888444205061,Mata de São João
-19.904487862559094,-47.26637887057903,Sacramento
-10.80454209476301,-37.18616725090263,Laranjeiras
-20.716548836138497,-44.995400021386985,São Francisco de Paula
-1.6729311992906215,-45.949808526560105,Amapá do Maranhão
-19.517000993344173,-44.47199782640778,Cachoeira da Prata
-18.458201381699755,-42.865272703412884,Paulistas
-9.226903885428806,-48.03421124521922,Pedro Afonso
-23.105590184617185,-51.956453821215035,Flórida
-3.356689992443686,-42.01239023073048,Murici dos Portelas
-29.471108536945255,-51.36305092269988,Bom Princípio
-22.847296229598513,-52.14462489009603,Paranacity
-26.85948733828492,-49.64630644618896,José Boiteux
-20.20159711125757,-49.35548317291819,Orindiúva
-28.669826952687913,-52.05018858348276,Montauri
-6.95034440967693,-35.70535992158487,Areia
-27.239126529212662,-52.00738183465327,Concórdia
-6.772900436958416,-36.38790420888087,Pedra Lavrada
-24.495016356507946,-48.23362503602807,Eldorado
-5.281010735254215,-35.607969645724054,Touros
-21.093851945307325,-48.66942116443556,Pirangi
-17.078070140697307,-49.61119523164117,Varjão
-22.23405810454802,-49.82619492166829,Vera Cruz
-10.601509463773999,-40.36236502731896,Antônio Gonçalves
-21.54864843702848,-42.64409656008856,Leopoldina
-20.649993214695833,-48.41595919278393,Jaborandi
-9.77051441219001,-69.3803483419756,Sena Madureira
-14.841851517686308,-39.71746989512372,Floresta Azul
-22.256554051360975,-46.15178474814163,Borda da Mata
-7.845767521217775,-37.402796962828134,Iguaracy
-17.39334670858709,-44.86744748703241,Pirapora
-7.111875400124014,-36.96187545272249,Areia de Baraúnas
-26.76301573728608,-51.084665229690195,Caçador
-29.520423938756927,-49.89311383973154,Arroio do Sal
-7.7277991754430895,-40.29500467911479,Trindade
-20.28205559051709,-51.75818757061226,Selvíria
-20.398190874364616,-50.1866576448125,Meridiano
-12.775373850512183,-38.76932770332381,Saubara
-6.192435217346172,-35.45083510076971,Lagoa de Pedras
-21.261606266305716,-50.350972578086946,Birigui
-18.317511828300013,-42.123352509396604,São José da Safira
-6.037194739009851,-35.435527756987156,Vera Cruz
-6.039889670100847,-35.67990043764123,Senador Elói de Souza
-21.792941299426563,-48.84782469976841,Ibitinga
-23.440803372001646,-51.42824478778847,Arapongas
-24.283499597468737,-51.62918150780776,Ivaiporã
-12.504862700458318,-38.999760458967295,Conceição da Feira
-22.441662823461748,-44.58784162868571,Itatiaia
-8.023095642757319,-35.10387401275221,São Lourenço da Mata
-11.470751327241238,-38.950988633256536,Teofilândia
-7.939923176564635,-37.89476408812756,Flores
-27.857823833029947,-52.0453393679422,Floriano Peixoto
-5.504129801814953,-45.18308476940963,Barra do Corda
-12.038556317424705,-43.20476456944762,Ibotirama
-8.68236573482034,-35.89558360445371,Lagoa dos Gatos
-28.976630541689804,-51.84317520061054,Dois Lajeados
-6.423008701301498,-42.23398647199199,Francinópolis
-18.549193389768465,-41.244619048231264,Itabirinha
-8.541683107764277,-42.48166981312436,João Costa
-18.78226804964882,-42.57342223512674,Divinolândia de Minas
-3.0060263886719487,-44.76459995650532,São João Batista
-6.410928061702102,-36.21456067704062,Jaçanã
-29.994984578787445,-51.03742487048035,Alvorada
-9.472869316516679,-36.403147056099336,Mar Vermelho
-29.213720988775016,-56.17574987289491,Itaqui
-12.423103822461854,-57.99883674298942,Brasnorte
-13.400214744909423,-42.06732083956122,Érico Cardoso
-19.95748479959311,-50.61539731240532,Mesópolis
-19.759763560167908,-46.40256973452915,Pratinha
-11.143066632149047,-40.29110414948324,Caém
-23.15780838233424,-54.968173022291154,Amambai
-25.6342357498464,-51.197536937121306,Inácio Martins
-20.02752649823474,-44.437369357455104,Mateus Leme
-3.5605707263811,-39.90862395876063,Miraíma
-6.905988935590471,-41.30419716524642,Bocaina
-27.233334573270866,-51.7809355855335,Presidente Castello Branco
-23.354042615031926,-53.424365096592176,Ivaté
-16.01102388485592,-42.39768486021499,Novorizonte
-27.52774022286714,-52.89902476602671,Trindade do Sul
-20.80460967425752,-41.392218108290734,Jerônimo Monteiro
-6.919851650579052,-38.54098915944146,Cajazeiras
-7.067297610106053,-35.000068395482536,Santa Rita
-23.939180275621567,-51.59197927254345,Borrazópolis
-25.345338927410896,-52.38242743725916,Laranjeiras do Sul
-16.307606849199434,-49.515920926409486,Inhumas
-4.245595238527262,-38.762362073048564,Redenção
-27.26575589974385,-53.70075084905049,Vista Gaúcha
-22.631966347031838,-46.30428355128365,Munhoz
-20.931456746009165,-45.8016421857404,Ilicínea
-24.273917923536867,-47.93412304339412,Sete Barras
-29.140366370509234,-51.651674867168516,Monte Belo do Sul
-16.50875052976482,-44.76332141789313,Campo Azul
-5.640820797492051,-39.17113663438012,Milhã
-11.397312551224871,-48.10836904523604,Santa Rosa do Tocantins
-22.699785352056033,-46.20978488489583,Itapeva
-27.986493255954674,-53.90984920897406,Chiapetta
-17.81975297468874,-53.30654875024478,Alto Taquari
-4.464396255129725,-37.87370422674845,Fortim
-22.711816549271145,-42.05697348511326,Cabo Frio
-27.709617942132247,-52.39469386149534,Paulo Bento
-10.23141739308474,-36.48246238883419,Penedo
-18.38791726476793,-44.02312009450693,Monjolos
-15.85682472380083,-42.86092404684506,Serranópolis de Minas
-20.66279187560851,-42.49884974139395,Araponga
-27.741766112548135,-48.79655036327611,Santo Amaro da Imperatriz
-6.304044991005192,-40.62765012809157,Parambu
-8.494728608617152,-36.758124541294876,Alagoinha
-20.84897318973294,-42.60063822724318,Ervália
-21.72232779835966,-48.0323773429233,Américo Brasiliense
-3.9683159261563334,-39.33069811024332,Apuiarés
-15.139415919196264,-50.439543066178764,Araguapaz
-29.441062271175273,-52.66918463085267,Herveiras
-21.133764242293775,-48.963688357888174,Catanduva
-19.956330596134375,-44.35431572402638,Juatuba
-28.90561407604302,-53.05772631117551,Campos Borges
-5.610438945686749,-44.73062415620488,Tuntum
-28.268889701204948,-52.45249573243318,Passo Fundo
-9.668906028768589,-36.17826275352964,Boca da Mata
-30.121018967093576,-50.272191637355434,Cidreira
-17.22923838492671,-41.227611310891724,Novo Oriente de Minas
-7.970227527398178,-43.65934138403027,Eliseu Martins
-15.516822635203694,-59.45774229811139,Pontes e Lacerda
-26.988116575285012,-53.64994894942594,Tunápolis
-2.4909894023204795,-66.35764938654151,Fonte Boa
-21.883355470748437,-42.102242987776684,São Sebastião do Alto
-28.381219860645004,-54.46384062227706,Vitória das Missões
-19.83425542242777,-44.60786254474715,Pará de Minas
-6.2086246162517575,-38.308643806166536,Água Nova
-23.85241382686852,-46.93636178155779,São Lourenço da Serra
-1.350071158046729,-46.029439184374375,Carutapera
-18.48813237740242,-47.76039946843141,Grupiara
-21.8589544303335,-45.26183494523892,Cambuquira
-22.107272760547517,-51.620341967530024,Presidente Bernardes
-15.944498189554595,-44.329256636453444,Japonvar
-14.432943985772225,-46.58290545138196,Simolândia
-17.709551255725774,-48.64632817365037,Caldas Novas
-1.1494227360123188,-51.55388421749704,Gurupá
-5.936782606415036,-40.25894983026958,Tauá
-18.10354236308637,-46.734621866563806,Lagamar
-18.844208051676738,-51.330708604365135,Itarumã
-18.477375678278744,-49.12724678900129,Araporã
-22.705712044244827,-46.38321675559694,Toledo
-27.427925810015914,-49.0526319240994,Major Gercino
-8.777204702627948,-40.22303087333025,Lagoa Grande
-15.272967106955713,-58.14977249108394,Rio Branco
-7.771053027142083,-43.15220332744417,Rio Grande do Piauí
-21.913710333867165,-46.691677607834755,Águas da Prata
-21.9776318462745,-44.94728567685366,Caxambu
-22.633588104080125,-43.90171373846741,Piraí
-8.73011868802224,-48.425050825637506,Guaraí
-22.23209436226424,-47.02896651307163,Mogi Guaçu
-7.294807878633615,-35.49706564862294,Mogeiro
-22.06680669423394,-48.7188376300707,Bariri
-18.75714435721171,-45.53951323892732,Biquinhas
-26.53294818291584,-53.333108648652335,Anchieta
-3.93200355572401,-39.58334265226002,Tejuçuoca
-3.461027478851243,-40.16469329442977,Santana do Acaraú
-27.545263669406157,-53.84892695952554,Bom Progresso
-29.54567296224555,-51.426325396159704,Harmonia
-28.700229932218985,-50.80508568539777,Monte Alegre dos Campos
-27.365610672064115,-53.19254620781593,Ametista do Sul
-14.313668734377377,-40.92674899744892,Caetanos
-5.857703887168297,-42.552122365083335,Olho D'Água do Piauí
-24.571488754739224,-54.136896911367394,Marechal Cândido Rondon
-13.581611785978348,-41.746576586844824,Rio de Contas
-28.373857663081612,-53.28455397326114,Santa Bárbara do Sul
-19.947926107991115,-50.26366969973438,Indiaporã
-33.652536766060145,-53.41273508284063,Chuí
-23.630804084636903,-49.68303942965692,Salto do Itararé
-11.804044298160578,-48.16966341530136,São Valério
-25.46952089824217,-53.59283666669257,Capitão Leônidas Marques
-22.287754947783515,-46.60098855343731,Jacutinga
-31.440374966350973,-52.39750554168732,Arroio do Padre
-14.907893320087867,-48.8795822531099,Barro Alto
-5.414802424551421,-44.318119713376284,Graça Aranha
-8.364786494325328,-36.549482576074574,Sanharó
-26.37354381763575,-53.31452923922945,Palma Sola
-16.742390494508637,-48.97184611437636,Caldazinha
-19.940239726368436,-45.05790205595318,Perdigão
-31.83897375617696,-53.69127847222227,Pedras Altas
-17.212991516843644,-48.70725282567762,Cristianópolis
-7.2785020076304425,-35.62106389136949,Ingá
-22.661924667942053,-43.60575611709324,Japeri
-6.605603401077087,-38.572259290686816,Triunfo
-5.595470340767517,-35.39522141785924,Ceará-Mirim
-27.78535988784231,-49.56300898625278,Bom Retiro
-30.78198288924386,-52.00476580804377,Chuvisca
-19.5011921055951,-44.671251830119374,Maravilhas
-3.5108434571044502,-46.37905178367667,São João do Carú
-9.01979446810274,-40.572359072159074,Petrolina
-22.513392153469223,-46.65502982555747,Lindóia
-20.273743891544918,-50.86958920725038,Três Fronteiras
-7.597923567172277,-46.659402567385875,Riachão
-26.394105626648983,-52.72092006128437,Jupiá
-8.25892778490372,-36.40511732354465,Belo Jardim
-15.42498189201288,-49.74274192731749,Carmo do Rio Verde
-21.78327630004663,-50.027915700893274,Getulina
-29.46221071724826,-50.16425525067653,Itati
-19.618645286603808,-41.967703192848646,Imbé de Minas
-24.47482752319011,-49.92730708318395,Piraí do Sul
-1.1175084403985536,-49.07728199946852,Ponta de Pedras
-26.461708086743847,-48.75777734399686,Araquari
-21.681162394577278,-50.71741889428712,Rinópolis
-10.747372743953498,-69.20749155498599,Brasiléia
-11.057702260437415,-37.318239138305046,Itaporanga d'Ajuda
-5.958385364428965,-47.31610721453528,Ribamar Fiquene
-22.93419503878008,-50.87500191833038,Sertaneja
-4.984780956500765,-58.06092284737756,Maués
-22.956735362535383,-51.67886918102668,Guaraci
-4.617824764049101,-44.581339485973515,Pedreiras
-6.000815611299103,-35.59079390877781,Bom Jesus
-10.962216426915147,-37.22043099152544,São Cristóvão
-12.4187677187794,-55.34554860500377,Vera
-21.883160402205004,-49.180460515790145,Reginópolis
-8.342574647407686,-43.33760851987814,Canto do Buriti
-26.975421631739614,-52.64158113367721,Cordilheira Alta
-18.248001659367134,-42.83939509976214,Coluna
-21.049535093303323,-47.62777221327206,Brodowski
-30.810239782114646,-52.317353825628324,Amaral Ferrador
-5.04017606186974,-43.766643146986794,São João do Soter
-0.837412833036771,-47.70981299549603,Marapanim
-28.155035478409093,-49.31402214963111,Grão-Pará
-29.569266147267285,-51.72835013805901,Paverama
-26.487695468276605,-52.98761130110508,São Bernardino
-30.663819371870193,-51.44131106848934,Tapes
-3.533311470269654,-44.72734309329081,Arari
-5.918392807465703,-37.151552541623246,Triunfo Potiguar
-11.934663389738898,-54.89969588831836,Santa Carmem
-19.715376601407357,-40.436885998685376,João Neiva
-8.715359476621462,-36.394019186468746,Jupi
-20.740420004960598,-42.88551271328596,Viçosa
-30.373875211483877,-51.357641902260376,Barra do Ribeiro
-23.449441278338167,-46.91681387122468,Santana de Parnaíba
-27.47843486242052,-51.95071242893276,Marcelino Ramos
-22.20566515661164,-45.28940510453043,Cristina
-5.803174648984474,-35.228841433486636,Natal
-24.16608712444306,-53.54169619172954,Brasilândia do Sul
-10.826170936198524,-51.713578692675874,Porto Alegre do Norte
-11.58532349247849,-38.79263328624431,Biritinga
-10.940726042643854,-58.6027972382551,Castanheira
-19.625175846713223,-41.21394044464048,Aimorés
-20.59646390330948,-50.230005407649344,Magda
-20.81808983317388,-40.918721382863744,Rio Novo do Sul
-6.463387822788255,-46.900430685894285,São João do Paraíso
-22.77575824257627,-46.44184792129346,Pedra Bela
-14.149187815416692,-49.966279256537725,Uirapuru
-23.42639518381915,-45.86329816360909,Santa Branca
-7.118260598428902,-37.04124751971981,Passagem
-20.781174384879073,-42.03565525986931,Faria Lemos
-29.406149774425476,-51.7431839648536,Westfália
-19.887174168862845,-44.083992624387186,Contagem
-24.893570543347128,-50.151618735484846,Carambeí
-21.977966574771877,-46.802202667765236,São João da Boa Vista
-9.614070641654065,-68.1736633186292,Bujari
-23.427570102613927,-46.05856188282864,Guararema
-16.364025511586867,-44.84768199336702,Ubaí
-20.752460247454916,-49.81996832267933,Poloni
-13.977564266635287,-52.50025307843359,Água Boa
-18.20915243908209,-53.74919234816971,Alcinópolis
-28.99483200342576,-49.848148249479834,Jacinto Machado
-15.681222864592483,-39.77207614048293,Potiraguá
-9.418242931215085,-36.605709169690584,Palmeira dos Índios
-8.748789294421409,-38.727330937773324,Itacuruba
-26.225142137354815,-52.95088458195867,Renascença
-7.650322160057592,-41.649800543174685,Isaías Coelho
-21.5700569524811,-45.072326510976666,São Bento Abade
-10.108055562789767,-41.648827157137084,Sento Sé
-27.57013824982172,-53.63168398411321,Redentora
-6.75704447687155,-37.57546480233285,Vista Serrana
-3.951874312983803,-40.52168838340297,Cariré
-7.535296591547505,-36.70789194548486,Serra Branca
-21.770438434978225,-42.909188660571154,Senador Cortes
-15.022284436539403,-40.913163769853966,Vitória da Conquista
-29.453263263378425,-52.13234830686795,Santa Clara do Sul
-6.958976609137172,-37.80341694339005,Cajazeirinhas
-10.624822997525023,-37.68011537881208,Pedra Mole
-24.330587673804104,-49.70513598585787,Jaguariaíva
-23.046871869688502,-46.30225713905699,Piracaia
-16.26101081122391,-50.00008389319924,Americano do Brasil
-3.3119873773881183,-42.406061151319975,São Bernardo
-17.4093729853771,-41.65936730208188,Itaipé
-24.80134662464196,-53.09049473615442,Braganey
-9.906222754715454,-39.46225595722012,Uauá
-20.633254576755267,-43.29901622100512,Piranga
-19.872581165971255,-41.05772535716826,Laranja da Terra
-26.227650656729352,-51.22226003288447,Porto Vitória
-8.88699692291957,-63.32560988847697,Candeias do Jamari
-13.046494908320462,-40.03457928410865,Nova Itarana
-18.779019153308678,-43.367599127611676,Alvorada de Minas
-15.708961807507333,-42.551363721692034,Rio Pardo de Minas
-24.425993757898393,-53.58458896192069,Assis Chateaubriand
-28.59426957374529,-51.504193266760076,André da Rocha
-7.993100445152995,-34.86636517974187,Olinda
-29.840589867960908,-56.72940221747986,Uruguaiana
-10.26081228139355,-37.06414547544568,Aquidabã
-11.429505233877867,-47.2110189715732,Almas
-29.123288017189903,-52.065257027534415,Relvado
-17.30015584327054,-49.457258175311495,Mairipotaba
-2.989010994063071,-45.43076054219264,Pedro do Rosário
-27.502912865851485,-49.40652574520988,Imbuia
-18.15633392648423,-50.34003409645763,Castelândia
-20.18704010341781,-46.51354910462545,São Roque de Minas
-4.4363512087497075,-64.12531062731674,Coari
-22.83027618716303,-46.68762358659781,Tuiuti
-21.45077716781121,-46.7418605366559,Tapiratiba
-17.743013832473054,-40.012795235996656,Ibirapuã
-17.754567565063084,-50.31279965017723,Turvelândia
-15.366526630550412,-49.82702800025037,São Patrício
-13.810655572296085,-41.99092726237172,Livramento de Nossa Senhora
-22.836112245538484,-51.97177962675998,Colorado
-23.202385308930292,-52.74614307437005,Mirador
-1.1209074308976537,-50.62814433214998,Breves
-9.769364816278689,-38.16941023423532,Santa Brígida
-19.060346507920197,-43.17444066514493,Carmésia
-24.565856617523274,-52.261310233723016,Roncador
-7.849491557834936,-38.175711942761325,Santa Cruz da Baixa Verde
-22.03689594224839,-45.80558377417281,Silvianópolis
-25.669993799049042,-50.28671766199969,São João do Triunfo
-24.91277294900399,-51.928556879846475,Santa Maria do Oeste
-7.72491327147194,-38.20484991887081,Manaíra
-3.160213169821126,-53.19499823344499,Medicilândia
-7.928155124711269,-34.8834101904927,Paulista
-20.66758916952006,-50.90093433561259,Sud Mennucci
-27.387882454553587,-49.34775258166568,Vidal Ramos
-28.181321843479893,-51.89848104476162,Santa Cecília do Sul
-13.553854270244905,-39.95700219751221,Jaguaquara
-6.117405630170215,-38.16975122587749,Pau dos Ferros
-17.469808263663694,-44.269860073845024,Francisco Dumont
-11.801011086090238,-39.423474616557,Riachão do Jacuípe
-11.779014517974911,-46.570360766466685,Novo Jardim
-19.211933936878754,-41.15308862274321,Resplendor
-14.99644315672435,-39.26957771456348,Buerarema
-23.865903855060353,-46.408196037449144,Cubatão
-11.159714212128218,-47.55885220646803,Pindorama do Tocantins
-13.42402236449125,-39.784474988925766,Cravolândia
-15.910524592508521,-39.65091378471225,Itapebi
-5.66584050095384,-48.10482179521375,Araguatins
-18.45255971767759,-41.52240859631209,Nova Módica
-22.36931507740608,-47.141134443099986,Conchal
-9.967200324555801,-36.74632686130312,Campo Grande
-20.259713477422117,-45.54724573326613,Arcos
-20.230612114591434,-42.81400755052024,Santa Cruz do Escalvado
-5.798436293456361,-35.849589763752284,Riachuelo
-1.3974502635791486,-48.31978975654957,Marituba
-20.457818044458946,-49.98909712555124,Votuporanga
-10.474320857523548,-67.83586975892908,Capixaba
-16.989561490817124,-48.66770512254663,São Miguel do Passa Quatro
-17.65752485486905,-39.6888095259852,Caravelas
-12.387321728057696,-46.56568452243454,Taguatinga
-14.450329248584227,-57.34672491691536,Santo Afonso
-22.48561123806168,-51.6690729844075,Estrela do Norte
-23.901113858574465,-52.02977218758975,Fênix
-29.709593045375716,-54.754018225855425,São Vicente do Sul
-25.442538160810965,-50.05790380987949,Palmeira
-22.8256179940038,-42.99700535975907,São Gonçalo
-19.9597580413272,-48.36147834594448,Conceição das Alagoas
-7.975860100378928,-38.989085824601716,Verdejante
-27.40304550635254,-52.406711379514505,Barra do Rio Azul
-19.660522387544724,-42.0699419531222,Ubaporanga
-21.125467251023185,-50.049413504759535,Zacarias
-8.433168334686917,-35.530250264857706,Cortês
-5.892560623618439,-35.63033271989204,São Pedro
-8.291218563451451,-40.30230352769883,Santa Cruz
-21.35697456107703,-43.057669389549794,Guarani
-22.445809489433426,-46.18439034891156,Bom Repouso
-3.8110408120034616,-40.22786984698992,Sobral
-8.57189358272302,-35.17208297220142,Sirinhaém
-4.717555706460486,-37.84717912372742,Itaiçaba
-20.438863048485928,-52.21122353225918,Três Lagoas
-31.763855196030377,-51.66601628472747,São José do Norte
-19.55800708178087,-42.60263004022763,Timóteo
-10.664601614484182,-36.96607068407178,Carmópolis
-18.666106054693813,-40.83116655224152,Barra de São Francisco
-5.8803272527334185,-37.32428845503742,Campo Grande
-27.562593744841735,-50.16161442404553,Palmeira
-9.60061172986526,-37.296126659356354,Monteirópolis
-4.947555001923333,-37.210470150724426,Grossos
-10.055804553037289,-56.3677085057894,Alta Floresta
-3.2915381739888723,-60.95875780744876,Manacapuru
-19.193623326349027,-45.99553786149783,Matutina
-26.90907633646965,-51.063409434684665,Rio das Antas
-11.361799847638155,-37.50586376742546,Santa Luzia do Itanhy
-12.198162770365556,-46.02024405533183,Luís Eduardo Magalhães
-6.833229043526711,-44.61735233196989,São Domingos do Azeitão
-21.31779037755179,-48.819019798365076,Santa Adélia
-15.847096202447842,-50.24257190780896,Goiás
-21.636925408007997,-44.06611830495199,Santana do Garambéu
-19.83681638787198,-42.67908808339374,Dionísio
-16.80900949416473,-49.94482020215804,Palmeiras de Goiás
-5.447322883938254,-48.696791790476716,São João do Araguaia
-6.747510330870739,-35.00564830504403,Marcação
-8.34999799410076,-35.77206587314986,Camocim de São Félix
-20.70956489305619,-49.551801907269365,Bálsamo
-19.728562054703087,-40.86462507232726,Itaguaçu
-6.2235647891819506,-36.44355380194363,Currais Novos
-5.102658092511009,-42.740607685419974,Teresina
-23.21791797735199,-46.76005648382966,Campo Limpo Paulista
-9.245142366044256,-35.7638872484554,Flexeiras
-12.800115935706481,-41.09123505765331,Nova Redenção
-21.448896596217097,-51.43505158431421,Junqueirópolis
-26.10939085236633,-51.07493402625549,União da Vitória
-19.497943925488684,-44.409128871893714,Inhaúma
-21.89542013422818,-42.56641216333769,Carmo
-12.012754484356865,-45.54231926358194,Barreiras
-21.314761042272167,-46.326382858317324,Monte Belo
-25.516610053716725,-50.510296376895184,Fernandes Pinheiro
-20.55172690902782,-41.203972569704256,Castelo
-27.461218716325597,-51.77282038020966,Piratuba
-30.31397598716185,-51.58429850280175,Mariana Pimentel
-12.263470563304153,-49.28279236469811,Figueirópolis
-22.320479979460238,-49.577770196030464,Gália
-22.93304936289651,-45.30247145402458,Roseira
-27.921694755759532,-53.01670365736083,Barra Funda
-21.612366427316804,-45.59732979544011,Elói Mendes
-26.26159673575382,-48.6403193842061,São Francisco do Sul
-3.4611055727330657,-40.67953456826503,Moraújo
-16.151406084487977,-50.85759008179809,Fazenda Nova
-6.6180826355221525,-42.52031341485345,Arraial
-27.962995692249645,-54.83410195949724,Campina das Missões
-4.417332580161084,-39.02495245887752,Aratuba
-27.940006398997337,-53.38229164996699,Palmeira das Missões
-25.91051948515137,-49.48147218333384,Quitandinha
-27.41192970912846,-51.6307298039898,Capinzal
-14.70857848733959,-40.4573866619886,Planalto
-13.193665222886084,-59.75136486458626,Comodoro
-5.445548753682798,-42.86784995831593,Nazária
-4.24807029826305,-43.11188500374843,Coelho Neto
-6.509858619619791,-44.33900347597337,Sucupira do Norte
-13.88945140838557,-46.43239407368845,Guarani de Goiás
-13.09175719684354,-41.04041818843451,Itaeté
-21.126831560322238,-46.641947416074785,São Pedro da União
-6.732738504992249,-38.41784944329743,São João do Rio do Peixe
-28.04673393172065,-48.658935782879894,Garopaba
-11.399935947305485,-37.6624395681657,Umbaúba
-22.588311931854186,-54.802757286931374,Caarapó
-15.444373396122817,-39.518676562235726,Camacan
-22.704302186233267,-46.667659134321326,Monte Alegre do Sul
-7.36057394731255,-39.03682474704177,Abaiara
-14.942355213145554,-49.64712506008615,Itapaci
-19.35395865716806,-42.170337984044586,São João do Oriente
-20.035721896195582,-49.00045959965814,Frutal
-3.9980371733459266,-38.54996281081326,Itaitinga
-6.406772900568298,-43.48520094364689,Sucupira do Riachão
-20.005448924319392,-48.08420561425457,Água Comprida
-19.98093106748499,-43.783159591620205,Raposos
-3.687016474656476,-42.828511425095485,Brejo
-10.40416662785919,-51.69857253023215,Confresa
-11.847991694245344,-41.83678639917999,Barro Alto
-21.670768117515276,-48.05735957067363,Santa Lúcia
-7.052256498388157,-42.74561072794707,Nazaré do Piauí
-29.508821528858032,-51.91988151080535,Estrela
-4.592090580873836,-44.82623952452025,Igarapé Grande
-22.17542322739003,-44.932561642825,Pouso Alto
-7.1384900602305095,-37.59077296232466,Catingueira
-6.941339200209697,-38.139580732296864,São José da Lagoa Tapada
-23.34156835500373,-54.119166795689544,Itaquiraí
-27.864415213170712,-54.49700443145011,Santa Rosa
-24.512707082090202,-48.54634994758083,Iporanga
-16.397063200704416,-49.96785753636039,Anicuns
-9.865780961208616,-48.791190083100574,Barrolândia
-8.803466892433093,-37.83933435159182,Inajá
-1.9910125134264047,-47.51278296751841,Mãe do Rio
-11.45435515325943,-39.58038849019055,São Domingos
-17.779287861905647,-40.49694378453243,Nanuque
-21.069268172742095,-48.39942988237981,Taquaral
-3.7790507308791144,-60.69726605749421,Manaquiri
-21.014021587664796,-42.223279972541874,Eugenópolis
-14.37697063463409,-55.81247901301843,Nobres
-23.473459024119922,-50.232169410563834,Jundiaí do Sul
-12.139725045133343,-46.99372365709858,Taipas do Tocantins
-23.381154407028433,-45.02408712550486,Ubatuba
-14.63468202987956,-59.33223622692001,Conquista D'Oeste
-13.571992451561382,-48.98181927534227,Santa Tereza de Goiás
-19.372696076681866,-41.10385323215039,Itueta
-6.99817396762063,-35.89031754711367,Esperança
-6.752228208125184,-35.72487229160837,Solânea
-21.724132851043404,-46.384897565800735,Bandeira do Sul
-4.6435897451921715,-42.188900245200244,Nossa Senhora de Nazaré
-9.230750509410461,-35.40694092934364,São Miguel dos Milagres
-18.913206262524014,-43.080527064554154,Senhora do Porto
-16.583336946237182,-49.84943240402322,Nazário
-7.78552061173765,-35.58630333227193,Bom Jardim
-20.067192891815807,-49.94758952903297,Cardoso
-20.39329159241269,-47.111622880829714,Ibiraci
-27.58382489988436,-51.05626283062604,Abdon Batista
-19.570064027921838,-44.16769927250447,Capim Branco
-30.604379823771716,-52.201476145902845,Dom Feliciano
-6.936725340922947,-40.27133195533032,Campos Sales
-11.475491376240077,-37.52886798964799,Indiaroba
-17.333887810217643,-54.59732059122572,Itiquira
-22.144863458189832,-54.83887999853346,Dourados
-7.458212373872757,-42.01433395882934,Santo Inácio do Piauí
-22.953659996853123,-49.38304208493236,Óleo
-27.051964056130217,-52.868983175187566,Planalto Alegre
-5.879973778460957,-41.0687785792444,Assunção do Piauí
-20.982289218298025,-44.37640059444061,Ritápolis
