lat,lon,altitude
-8.39098055204579,-47.76811240267801,196.480857
-8.7353604535965,-47.2380411950208,334.137764
-7.69176659840625,-47.6871349692244,163.374048
-7.70917238994453,-47.31543548915829,188.053175
-7.20186453182647,-47.7588161270324,161.381782
-7.33761190569146,-47.484964141532,157.963023
-7.33078300500001,-47.4700918028279,179.763253
-7.97168139387781,-46.80197434670671,297.387732
-7.36456500000001,-46.6233501429074,394.0849129999999
-6.96313554039992,-46.68735521596379,334.713877
-9.10836593189579,-45.92734401333839,275.69814
-9.10679570504101,-45.9205564410726,293.590339
-8.47983101759131,-45.7441235175102,239.729908
-7.120566003330109,-46.2593252229153,405.571674
-7.53116999000001,-46.0389926733405,255.910533
-6.96592608726484,-46.1855575419836,448.1546530000001
-7.02696265693906,-45.4848314302202,218.788996
-7.138350897264991,-45.3442031980139,204.047862
-6.712351001262421,-47.7521611102799,287.169246
-6.436997618233751,-47.6842853630081,256.868543
-6.61186233434559,-47.55868352628249,176.07136
-6.37255796907719,-47.6669771825263,210.04848
-6.54717082040406,-47.47045658794499,173.193729
-6.56808498,-47.4478829861377,150.293844
-6.354181863706309,-47.38216490191931,188.027924
-6.325634375821041,-47.4274129286927,171.761803
-6.16471664563345,-47.36763286333419,165.593462
-5.95256642101555,-47.5048799601751,151.011032
-5.93382285862428,-47.3834777870799,155.446211
-5.77538508821304,-47.4799359489833,156.704499
-5.74741173832427,-47.3689358390373,204.163669
-6.46622228615254,-47.0506104204952,291.953774
-6.19160922646426,-47.0324475171004,177.331906
-5.82856250397328,-47.0704395080146,249.583101
-5.870629891120089,-46.6949833406808,258.577929
-5.62430906574316,-47.7741560325221,217.832215
-5.60472685646943,-47.6374226504604,192.47696
-5.55381952861228,-47.5730023393731,157.657575
-5.39671287720134,-47.8147317333423,128.757235
-5.17742104704177,-47.78423277567161,177.811617
-5.52652402500001,-47.4798108057682,130.717348
-5.53445621592496,-47.40499638752809,147.346782
-5.4536629413804,-47.4050361497684,176.921736
-5.441832495,-47.2891914239822,164.247572
-5.13020078699799,-47.3911373985947,261.122886
-4.951377,-47.50666459311191,229.048825
-5.58891514152842,-47.0172250932177,230.460594
-5.55766200000001,-46.7506375454972,250.762969
-6.828555640615291,-46.5325803473698,337.718149
-6.43530410540348,-46.1863570068861,273.035807
-5.818548431140469,-46.1423956359934,151.01878
-4.88608150483964,-46.0136362778351,128.643699
-5.14458226160105,-45.792682503469,107.176355
-5.36942492625735,-45.6333791074203,173.367514
-4.99312373697329,-45.3906142793613,179.381142
-4.6203133239724,-45.4572376525781,107.523027
-9.01243383864447,-44.4030021530455,349.748379
-9.07094898337957,-44.3605250848238,299.871529
-8.82018628822386,-44.2244147473452,236.859155
-8.94462421660464,-44.1295859062574,329.616986
-8.72950111848161,-44.2325685791726,284.88902
-7.85335195892974,-45.212815292567,347.98021
-7.55803424472582,-45.24563868426019,213.017834
-7.09445416515065,-45.1392416375273,211.003308
-7.0846851540185,-44.8114476614751,189.115113
-7.57738562990497,-44.0676917696104,347.102766
-7.229503344326581,-44.5602559238525,175.43514
-7.21879979514966,-44.5598567990095,218.997828
-7.219355833771399,-44.1965353200183,251.791863
-6.97172468641863,-44.1948371018939,183.097551
-8.44395907200948,-43.8630715789216,268.783271
-8.1875742160746,-43.7960171560657,227.336931
-9.27676526690461,-43.3342004507516,515.045848
-9.22202472015696,-43.1331097430468,448.753103
-9.17491853060953,-43.0348533320546,434.1160669999999
-9.2365410890463,-42.9694445350297,434.615993
-9.16656053897752,-42.8796630650943,409.670811
-9.06256053557985,-42.9990725170726,482.859977
-8.40043177981924,-42.909688830207,281.92883
-8.20706476610509,-42.8303018098246,231.710911
-8.01135867371493,-43.8754746716661,245.405068
-8.09646228932064,-43.6648111316973,260.112666
-7.62862476285573,-43.9543877391027,290.856122
-7.69462155928045,-43.7194280333653,202.572078
-7.26659997517644,-43.9310455151444,304.118358
-7.11929537721884,-43.8883140086213,283.947438
-7.08463219364131,-43.5027430064021,150.579219
-7.964286954511209,-43.2217523026137,332.169547
-7.770857119552019,-43.1401827860102,294.871026
-7.60811663228048,-43.0254965077817,241.606698
-8.10823191945893,-42.9440210219612,262.50906
-7.79177560151923,-42.9243058019859,313.90046
-7.85252009192092,-42.8169360897963,283.007275
-7.69057550090679,-42.7140434913463,202.399425
-6.804425009529089,-44.6504239102536,308.194629
-6.15497846271457,-44.9107074022131,236.540333
-6.37756569517916,-44.3626097938789,187.079195
-6.733203305571569,-44.0486267271014,201.505273
-6.47828444740855,-44.1886027051903,478.265571
-6.60402773184812,-44.0886025133719,308.397342
-6.43182541392859,-43.9857620488226,285.671258
-6.02736552000001,-44.2497802305352,146.291374
-5.81966693658443,-44.2199147698158,190.921159
-5.50833949981946,-45.239011016111,152.522676
-5.24965553982784,-44.6490121516647,109.085686
-5.10318184472975,-45.0841627902783,120.650104
-5.01736688221626,-44.9919011592934,87.917556
-4.5647445148501,-45.1258913559145,75.61844
-4.75002521108902,-44.9515514003151,57.99466
-4.60764321753235,-45.0513443921165,73.384309
-4.61237577678002,-44.9764423255877,61.616255
-4.87030089731659,-44.8860686990188,115.3078
-4.97269332878427,-44.6991525645005,127.035522
-4.66085380608441,-44.8674033458603,39.700963
-4.63028749064025,-44.7643231034878,52.21505
-5.49976680654183,-44.5637140401312,159.968313
-5.56564200000001,-44.3928792568666,183.585151
-5.28237425758561,-44.4929188624246,106.207612
-5.40482121287744,-44.33579125992,198.057261
-5.1439555692923,-44.3059065359375,149.133723
-5.736224132289109,-44.1606284272259,217.82378
-5.47286468473842,-44.0708873355169,121.560584
-5.32249100135502,-44.2469626460204,135.674442
-5.26107654421136,-44.056301506417,118.145351
-5.04868724498553,-44.5824465175581,77.432652
-5.03844763500001,-44.440009910969,137.883548
-4.87381957543707,-44.3614474338019,122.116357
-4.57012685645989,-44.6106851966461,27.847075
-4.56935068794899,-44.6037348763271,32.51849
-4.7212453886172,-44.3304362519955,127.033842
-5.02538782376195,-44.2757565261253,132.852
-6.49820815189734,-43.7029101657958,337.870105
-6.78524690845141,-43.5669236545324,168.484212
-6.42010840491652,-43.5458533208452,299.216171
-6.17399442535667,-43.781745225862,218.682539
-5.835288131955631,-43.8356215415106,219.204782
-6.04527729637294,-43.5275591165627,220.309968
-6.75895520535962,-43.0264526994269,110.360829
-6.76967243356518,-43.0206447383255,120.019117
-5.97979683587477,-43.061843522875,89.78159
-6.252797916446329,-42.8653217275577,103.414761
-6.24661077196929,-42.8536928230327,99.81460700000001
-6.08724169193035,-42.7438657484282,191.954129
-6.04671759609513,-42.7111968050238,244.671987
-5.91395164636732,-42.7236601720603,295.886379
-5.11573926420215,-43.8181817951061,119.388648
-4.86167499000001,-43.3585394285192,77.461758
-4.630779495,-43.4687348529398,80.487172
-5.52246501925306,-43.201208282913,186.948543
-5.68446717621966,-43.0904013534701,83.097975
-5.62045322917281,-42.8322105193044,168.140853
-5.68224178024984,-42.7358295252403,194.351161
-5.34692499982469,-42.8140484695768,80.349361
-5.10068110996202,-42.8337278988597,79.496323
-5.08634195215484,-42.8052704582233,87.951179
-4.58601815898946,-42.8629297159506,55.770773
-3.44541741207353,-52.88834535072431,128.521265
-3.29780370389985,-52.5434411922788,189.051168
-3.2056595098945,-52.2143763052078,104.748288
-2.88376571013385,-52.0112603538154,16.543706
-2.59485041823806,-51.9530564180171,2.0
-3.47610463495432,-51.2016217984581,56.30874
-3.830305703631351,-50.6348408304298,71.0
-1.52733880271443,-52.5768350868127,18.728788
-0.918977088512495,-52.4196147795718,3.071937
-1.7460900887513,-52.2424769190201,12.672152
-0.855664499971784,-52.53902073693929,8.685386
-1.40491799995368,-51.6436957233941,16.392511
-1.93645099993618,-50.82249044221099,10.988676
-1.80344669858156,-50.71746469769639,8.899709
-1.69073649994427,-50.4808947990195,9.90157
-0.124396328816998,-51.28607685610131,7.219743000000001
-0.0383734790943945,-51.1728464650687,17.139647
0.0389510099987162,-51.057405457036,14.506623
-4.24814849986041,-49.9486382443426,95.016847
-3.76688908418776,-49.6671843672248,32.472291
-3.77813541275443,-49.5698796832857,95.475014
-2.79196186126943,-49.67275337332529,30.562405
-2.58287297318646,-49.50902346127291,14.514668
-2.24683847992597,-49.497830168997,11.228958
-4.44840547485389,-49.11278156256749,117.087267
-3.84246799987366,-49.10104492374259,82.583803
-2.93707949990331,-48.9512816295758,52.194732
-2.41936685518763,-48.14689658657201,15.20066
-1.88980806029944,-50.2219869206135,1.61555
-2.00473399993394,-49.8551061087735,7.081295
-1.80942341960729,-49.7915228470854,2.481094
-0.98445139397624,-49.945001040544,5.001054
-1.71885049994335,-49.5323121746161,6.685908
-1.89194849993765,-49.38153390120191,7.667906
-1.53002620830447,-49.2168324424737,6.205626
-0.159171693774547,-50.3914275892332,3.136401
-0.162437290116554,-49.9893186050714,11.587442
-0.659974125577489,-49.1716155661252,4.66635
-1.98311599993465,-48.9622994689466,9.283106
-1.7234698627891,-48.88440382072301,10.120343
-1.88588899993785,-48.7671991273719,14.428254
-1.50576700495036,-48.62707289251561,7.076525999999999
-1.39659999747746,-48.87178556004329,4.199593
-1.00878626560602,-48.96066757738711,9.563874
-1.45984499995188,-48.48782568748761,8.471477
-1.9634364999353,-48.2004564317501,7.395031
-1.98452146270736,-47.9498869390047,49.26256299999999
-1.5139914622507,-48.035875014396,17.010542
-1.36871356822433,-48.372066654168,26.564442
-1.34641726553141,-48.340535877783,14.164564
-1.36143751495512,-48.2418364505703,31.61379
-1.22943946695191,-48.29774064978869,12.723869
-1.29739590124865,-48.1630599409531,29.24218000000001
-0.932091243927003,-48.28872843194939,12.004689
-1.42658198086328,-47.9133927465885,3.928414
-1.29575680500253,-47.9266431419442,46.797427
-1.15169249996203,-48.1324330748457,23.946605
-1.03482666358217,-47.90780834837431,35.418681
-0.7259254999760609,-48.5160126622773,15.888703
-0.754525974328165,-48.5131865994469,15.63598
-0.8555325736395512,-48.1414985852069,7.545379
-0.7466177599702402,-48.0258054980831,14.205716
-0.851002145241544,-47.92072416564621,16.302402
-0.732495509975845,-47.8512650859352,16.082956
0.776882860538326,-51.9465942732743,73.579336
0.897841040942318,-52.00353843529179,139.974718
0.7125547018008261,-51.4144488229915,70.030128
0.853977393114796,-51.1874290460046,39.05903
0.600653288284801,-50.7001794374183,16.0
0.97107805538513,-50.8016260298776,7.891462
1.5098482402613,-50.9127861523142,18.47916
1.7425084870209,-50.7842537212883,10.71486
2.05392124461437,-50.7932144702699,11.94772
2.49655904448474,-50.94477273426649,8.604143
3.851130732432659,-51.83055255527309,3.0
-4.45500399829955,-47.5279099637574,166.518744
-4.29077771985902,-47.5559148859934,261.070712
-3.75719300987645,-47.5031447549992,123.904014
-4.48996835295945,-46.85324122314889,207.141816
-2.99419049990143,-47.3569615610519,88.343788
-2.12937601312428,-47.5561746036128,41.368894
-2.55752849991577,-47.4997175887983,46.116508
-2.26762598895659,-46.9620928836736,72.106754
-4.32594772615942,-46.451495319051,172.752391
-3.56080340674373,-46.2549254827263,54.240558
-3.96839146486954,-45.6650117249372,44.194306
-4.33062989735273,-45.5820952717814,85.288699
-4.16226926671636,-45.4646758311604,55.192125
-3.66517037433273,-45.84207961617049,17.599259
-3.67640411826289,-45.63391647568181,36.460442
-3.54416097773913,-45.60188938905111,39.171601
-3.429704719790731,-45.67450179700921,49.776447
-3.65857451987967,-45.3782724523024,29.802811
-3.60550057479529,-45.34686791784329,8.250127
-2.45698508172726,-46.0399601131872,50.32955599999999
-2.14429169848773,-46.1284089549781,86.060356
-3.27548049989221,-45.657697860605,35.658824
-2.94912562317996,-45.66879447610059,19.123992
-2.79988654396792,-45.7045360408348,34.677249
-2.9681146725805,-45.3464537341415,29.973523
-2.54616147473104,-45.7764615615901,44.99977
-2.38366404646061,-45.82070864755391,35.751779
-2.23561699200234,-45.8556114548668,56.665175
-2.13496235992965,-45.8814811327942,41.800462
-2.5955305598205,-45.3713022606449,24.80907
-2.23453250885313,-45.3051611932379,9.979125
-2.22883352487709,-45.30676531196999,6.090075
-2.04770744072328,-47.5522901794773,41.375185
-1.67581449994476,-47.7747845692257,8.956195
-1.77147499494161,-47.4407556128483,17.251349
-1.61713591443717,-47.48240894448921,12.146203
-1.34786645925226,-47.5746954138091,54.948229
-1.17018878463839,-47.7905146107051,34.845062
-1.12432199996293,-47.6223754920271,42.533392
-1.20414364742716,-47.3932022764599,47.71725299999999
-1.36747435682745,-47.3058918168639,54.76063299999999
-1.18956924071732,-47.3179270215592,24.528518
-0.928719535752583,-47.40092474486799,16.290325
-1.93169704304303,-47.0450460172972,45.818804
-1.74618729317996,-47.0628253774009,64.787476
-1.54894714225138,-47.1176193628502,15.406258
-1.51882789133745,-46.9061692026983,80.139038
-1.19244199496068,-47.1751261231344,27.276528
-0.9401115158995741,-47.1172512589126,19.890609
-1.06878405853311,-46.89947833711711,32.912548
-0.9001158537096441,-47.006786993576,13.512052
-1.0535239561709,-46.765754213664,16.040139
-1.02292100996627,-46.6416457856711,15.987763
-0.7121509963243339,-47.7025487537677,10.012599
-0.795850155994916,-47.5991818964912,22.995751
-0.762419459956089,-47.4552679594076,21.232481
-0.623637999979433,-47.35312026315361,27.148172
-0.7664425314900961,-47.1726742979205,18.189947
-1.79329613573969,-46.2987100525274,18.405188
-1.75289700487346,-46.5473914166255,48.722592
-1.87460959744098,-46.0707260732137,53.849131
-2.05616454944739,-45.95863903716791,27.366122
-1.68092149506638,-46.0091799003875,59.436922
-1.2032785266376,-46.13876521614959,7.618306
-1.20060199996041,-46.02315083460499,8.885977
-1.66902204762672,-45.3691524172241,13.905937
-1.32546024430939,-45.8953319920784,9.945077
-1.4098001866863,-45.77175480805229,18.735565
-1.45388910848007,-45.7372683655917,14.240883
-4.44795676579025,-45.2399800047299,71.073929
-4.2911865,-45.24418514315499,71.668744
-4.37550960132049,-45.03110785632379,40.984949
-4.13727592966944,-45.1195796205,42.935582
-4.03573549467763,-45.23362957624811,56.062878
-4.37391849042223,-44.6627084964498,32.80281
-4.23152462964146,-44.7815559640891,25.184611
-4.0387112951439,-44.9376352319942,26.64068
-3.88758753,-45.16996038866499,36.095743
-3.73773324978536,-45.2482458781849,37.251231
-3.63670852174581,-45.1833277021706,23.012275
-3.49393247988506,-45.2475846706441,11.092739
-3.32386883080754,-45.0079653349663,5.474949
-3.84111845772945,-44.9030159051796,8.944817
-3.48204736443206,-44.8695722405589,7.780962
-3.45917097,-44.7788346547106,7.799485999999999
-4.51704598706918,-44.4693403292236,59.506667
-4.37022511751354,-44.3258535239149,57.67983199999999
-4.03455051,-44.4685628110946,48.609885
-4.20722699986175,-44.4482474945232,56.96646899999999
-4.1289759998643,-44.1255992014644,36.771897
-3.62751878009741,-44.5502445069402,34.689749
-3.62836431175339,-44.381816135839,23.075743
-3.56264477431263,-44.584275691732,66.62825
-3.39904548,-44.354263390434,21.883496
-3.72532906599431,-44.2282808838415,36.788545
-3.40201152209462,-44.0334018673342,38.607815
-3.29323331766085,-45.1764616887688,17.909994
-3.21456251296045,-45.00130669526159,11.001596
-3.09840002989802,-45.0364289401062,21.892896
-2.99747761531086,-45.0032353744727,15.941204
-2.89073106428277,-44.8869045766146,3.748963
-2.95333291236082,-44.8117618530648,16.459534
-2.69700749991118,-44.8283451799242,8.229092
-2.882882203062601,-44.6733771645862,4.650649
-2.71087197643134,-44.7357420061579,4.958069
-2.52274049991691,-45.0839266012937,7.781617
-2.64777427817669,-44.9044638923101,13.844925
-2.57305464842133,-44.8502907000589,4.597951
-2.462062995,-44.7857301568673,3.187989
-2.19131390754558,-44.8318437024986,34.519281
-3.25755484202004,-44.6206700277629,6.905996999999999
-3.13411676556786,-44.3199480818757,21.931791
-2.9858247786774,-44.3154229865672,37.501395
-2.94154303490316,-44.2475185952615,17.544346
-2.92822924605282,-44.0767794214185,51.367429
-2.93192103896108,-44.0596850157832,8.59891
-2.86147895299369,-44.0445445431756,22.219949
-2.77482786300788,-44.06584846864,6.712083
-2.83779683703868,-44.0545858090773,17.672108
-2.403276525,-44.4170125372846,29.719542
-2.13507715831417,-44.5977464563371,4.789339
-2.531885985,-44.2979185642444,29.56357300000001
-2.55585851991582,-44.0575481150532,32.938228
-2.52806299991673,-44.0986923548405,33.169518
-2.41507490254912,-44.1025161642031,1.0
-4.4513375,-43.8860802350324,44.265667
-4.25384050486023,-43.9384339738392,37.124736
-3.541896,-43.9166644901652,38.283026
-3.4624642893331,-43.9044847603498,17.366039
-3.74002451987701,-43.361120781752,105.704466
-3.33276600362059,-43.5299918701629,34.680098
-4.13501547673418,-43.3208690039685,67.197529
-4.2547375,-43.0140136155495,55.57596099999999
-4.14781909697725,-42.9441802036073,49.644393
-4.16821558218369,-42.8931666492627,42.263206
-3.94557149987029,-42.9251061777803,54.824899
-3.66703466222625,-43.1057925096893,94.503552
-3.61904550977468,-43.1203894235718,88.344559
-3.89142299490659,-42.7109259993477,41.629221
-3.679177999879,-42.7508478268196,53.017318
-3.15677222742575,-43.510061642741,64.562445
-3.20840949948027,-43.4042484723562,42.092097
-2.59122397217549,-43.4650921443146,10.412747
-2.51058317188088,-43.4424433046987,1.650929
-2.75008594866755,-42.8278025132041,5.037739
-2.50272119888626,-43.2552849422448,7.293168999999999
-1.85264554166646,-45.1146408497435,25.651713
-1.7240463184164,-45.1373489396265,23.844171
-1.5305915777044,-45.07665207344859,10.578819
-1.82552078115913,-44.8677616169761,17.382887
-2.06422419152305,-44.7857559864783,13.914061
-1.99791592550575,-44.5307895278055,19.656604
-1.85722321478292,-44.5837478895568,1.998628
-14.0667543186792,-42.4857114474597,811.854448
-14.0300289851886,-42.1457118363755,519.155591
-13.546560320249,-42.4906125114981,816.481033
-13.380866213253,-42.5292775589668,645.261691
-13.4424266567281,-42.240648777677,623.387598
-13.4223477948751,-42.1361637333109,726.676975
-13.3282013499773,-42.2964066437467,589.268067
-13.1186631382821,-42.2878777528385,558.511305
-13.7633265541405,-41.7708775806957,441.0536799999999
-14.2054382402103,-41.6670695036664,440.086521
-13.6495009047973,-41.8403872818085,480.548152
-13.5886077865593,-41.8187905563617,997.901793
-13.1644568678327,-41.7706230393181,1264.076401
-13.512950341668,-41.5901420145899,519.384274
-13.2535318928546,-41.661608480236,674.223656
-13.0236716694414,-42.6946657468879,679.228314
-12.8791061449137,-42.4912287412418,498.783344
-12.8019973636277,-42.167788448517,852.2494129999999
-12.6455137038356,-42.213294323499,918.5933509999999
-12.0026355369198,-42.6246912893431,813.0951589999999
-11.8288274004863,-42.6106888538981,738.227969
-12.7151207919083,-41.8243284848072,943.7365289999999
-12.510071104215,-41.5773369327134,745.290642
-12.4187631861194,-41.7682012410905,812.9330729999999
-12.243501016026,-41.6179588573912,722.102129
-12.0925960030319,-41.6442483898691,823.1663179999999
-11.9672200207188,-41.6438000095819,842.483068
-14.0255080587813,-41.2543335107241,425.308441
-13.8074071457301,-41.3109815271264,539.956726
-13.7554968274592,-41.0463180639509,313.050082
-13.6202045626083,-41.3316958704896,1038.879569
-13.4263272083517,-41.2720658080785,955.722083
-13.2936511929914,-40.9695824783476,593.21864
-14.2398179206816,-40.7735665979009,356.202638
-14.1459322055712,-40.2420162476621,323.749116
-13.652999424374,-40.2106058828047,556.183517
-13.4376744918854,-40.4312875473779,974.130267
-13.5323986074721,-40.1461722976579,828.613854
-13.4725200031477,-40.2252295031908,867.690294
-13.2566087529582,-40.3683973567155,692.615663
-13.003894204057,-41.3732130118668,1001.2582
-12.8013506456159,-41.3246418039988,416.653209
-12.5640631152401,-41.3940311361177,439.080152
-12.9820339940902,-40.9634187749058,307.205931
-12.8188675671025,-41.0688595103445,401.168881
-12.6499286122177,-40.9354210018921,561.334088
-12.2842507895452,-41.169626985929,491.7983580000001
-11.9695725017078,-41.2684027881505,983.311876
-12.3603741925489,-40.903709970347,646.140646
-12.0833176626126,-41.0958288508152,530.058761
-11.8523411100766,-40.7887003322581,818.1063869999999
-13.0035103718964,-40.5345299893202,295.832122
-12.6613221921441,-40.6057428240473,319.067208
-12.7691377861234,-40.2133652349888,241.815348
-12.5322540885785,-40.30699491974,261.884059
-12.2893169584053,-40.5003712305803,366.471087
-11.8647227482438,-40.4714981500981,498.4435849999999
-12.141392680171,-40.3651796434378,380.195242
-11.9593574885894,-40.1668609095132,365.261043
-11.427531312383,-42.5047423861031,1049.357668
-11.3381145641272,-42.1337955487965,576.993572
-11.0087222100152,-42.4011571242595,439.328263
-11.1379885824959,-42.1123489751401,705.724131
-11.8088282808827,-42.0591284156826,722.080571
-11.7610639225823,-41.9120960647526,701.39266
-11.6375264427825,-42.011248439896,699.967861
-11.5527707220368,-41.9751521500745,786.1015
-11.6875833135919,-41.7654922319867,708.193661
-11.2965040659861,-41.990930902445,651.266467
-11.3801390535544,-41.8319086533875,774.229755
-11.3033796239313,-41.8588604758612,725.188403
-11.2267073339185,-41.8742692011285,684.740136
-11.6913562186828,-41.4722215133285,764.333748
-11.3464052243668,-41.6599891797839,811.309392
-11.4496458644083,-41.4371632791237,688.068958
-11.054554947997,-41.9797319275478,626.761252
-9.99777105567689,-42.4847567624654,407.651639
-9.62390678889932,-42.0796675416606,400.274456
-9.7403798043097,-41.8909969156275,398.419534
-11.5501261101343,-41.1590965077636,1014.780276
-11.2572312019109,-40.9458459310635,724.353779
-10.7292712184522,-41.3329141302901,739.24521
-10.964617650075,-41.0818117290063,556.011338
-11.7372340014012,-40.5513277059088,538.286933
-11.4283442058597,-40.5960696127369,545.773667
-11.523979532229,-40.3189181998398,468.544858
-11.7111106226751,-40.1497825191557,461.446322
-11.5989862630848,-40.1406370838535,455.815728
-11.4160318977423,-40.299905217028,465.3380339999999
-11.1850621597823,-40.5130176278701,462.045193
-10.9561172845919,-40.5747927022127,808.591761
-11.0930915171278,-40.4373119407154,485.3819619999999
-10.9411051658575,-40.4185507431154,539.13077
-11.022155776535,-40.307370359496,465.1890369999999
-10.734206612012,-40.357159193636,439.48137
-10.8671478309527,-40.135392845065,364.987304
-10.7384641095894,-40.1378268767837,421.89272
-9.47080663819329,-40.7915948463624,374.748153
-10.5056615542051,-40.3188209870999,600.617183
-10.5757977909535,-40.2756586985804,500.564109
-10.4567714928596,-40.1899845399956,536.106411
-10.2628542589703,-40.1936114661932,655.817355
-9.41071709592309,-40.5035521594434,372.414967
-9.39737551469565,-40.4999993346523,385.999074
-14.1617937173454,-40.0136249931013,238.428646
-14.1272774881071,-39.8857780091229,155.101843
-14.0174286974657,-39.8896321766671,161.931358
-13.8556640072248,-40.0886073274763,214.152918
-14.1374736708154,-39.7356541802101,144.802744
-14.2100292480514,-39.601386089866,121.43988
-14.2114665534923,-39.5226677883931,104.624375
-14.0672690803652,-39.6409188889228,149.265693
-13.8532288483798,-39.7421321165048,272.548636
-13.7748367554201,-39.6763483469467,252.374748
-13.8099073655959,-39.6256860494916,247.981033
-13.5306986304133,-39.9702551831643,673.779354
-13.4464090023404,-39.9382435936366,568.418023
-13.2566101529294,-40.0838518009128,560.920667
-13.298687222912,-39.8276053254776,404.950269
-13.3626230636155,-39.8127117486746,471.8137239999999
-13.268089484469,-39.662032567228,336.147507
-13.1055364827688,-39.7934915926573,589.388013
-13.2523063488359,-39.5765017781122,328.113924
-13.2293733232608,-39.5041638520156,228.328355
-14.1650324956742,-39.3744665327401,98.345331
-13.7437807880753,-39.4863240792918,158.656138
-13.6885877520906,-39.4796708031912,134.593603
-13.7612250388158,-39.3745221879491,142.516894
-14.1055306712095,-39.0249517556685,13.705069
-13.9470763401477,-39.1005697174882,7.0
-13.8204024419015,-39.1400807978716,12.0868
-13.7361569052325,-39.149042491857,11.286142
-13.6011060065789,-39.4893857886023,214.918916
-13.4708417731742,-39.4240598299107,202.668358
-13.1796486820473,-39.427552152912,243.629005
-13.0517330816841,-39.4557804260308,274.351112
-13.6044944200096,-39.1129855090732,50.02385200000001
-13.5309926327384,-39.1006222478813,33.964117
-13.4876034009212,-39.0432543550852,17.51928
-13.370341506077,-39.0723502471979,12.225215
-13.0805965405962,-39.0029108659812,5.220357
-13.1150638879647,-38.8914186277088,8.944731
-13.0330498852291,-40.0692497332534,550.01382
-12.8705749147293,-39.8591271004733,424.017974
-13.0344513617819,-39.5981225034895,393.843499
-12.9433258377969,-39.5204855551496,376.473018
-12.7728517708247,-39.5211400561744,222.507182
-12.7092465326793,-39.7037746062264,238.571972
-12.1602868805067,-39.7407084849396,314.319456
-12.4074173540774,-39.5006356828925,227.629646
-11.8311793082207,-39.6094253290429,276.496945
-12.9753125645433,-39.3934758347381,230.067109
-12.7658326365052,-39.426519430322,254.853072
-12.9680077693055,-39.2611312580459,214.859521
-12.9114892619015,-39.188094169582,165.852446
-12.7351614746466,-39.1948084366246,226.152708
-12.5371357849538,-39.1867130922404,196.027965
-12.9973037015112,-39.1129817012099,80.075371
-12.7780203220161,-39.1709464493763,216.773831
-12.8450782146155,-39.0840148984065,205.31682
-13.035148219766,-39.0106225828794,11.829648
-12.7751199188288,-38.9188814371553,2.983128
-12.6637862123716,-39.1007361428306,223.0
-12.6015538380427,-39.0340236148013,218.366843
-12.4348389090795,-39.1186615354614,167.955661
-12.623372441134,-38.9886888174458,210.301061
-12.6057132515794,-38.9687185313515,10.310322
-12.5962107980605,-38.9693980689823,53.99619799999999
-12.5039919114817,-38.9997807982437,229.616148
-12.1597268270248,-39.3325039202553,278.391192
-12.428893228464,-39.2531902035138,240.615577
-12.3141993059534,-39.3060256383634,185.798293
-12.1495870696866,-39.2484989182822,238.081262
-12.4303098038417,-38.949772430601,237.168719
-12.2292842520889,-38.9600330963214,238.641103
-11.9716930930877,-39.100547165361,229.31322
-12.0284068876483,-38.8671618077053,239.882581
-11.9569028337559,-38.9661390064385,264.43361
-12.8779970541565,-38.757943950869,6.847528
-12.9357333309137,-38.6191597463471,5.917533
-12.8814890524099,-38.6840303112952,3.670131
-12.740312654127,-38.6027685669092,6.283757999999999
-12.7369036244128,-38.7706068300048,33.967305
-12.549140108261,-38.7090314624696,7.014473
-12.6299828040007,-38.6757980532931,28.758577
-12.6719227048638,-38.5435962675254,110.386656
-13.0147719111182,-38.4880614840079,5.87215
-12.7839414829601,-38.4115191932451,43.36059
-12.8967176085135,-38.3234616102514,18.151315
-12.5127246425853,-38.495309845374,56.117859
-12.6988167595948,-38.3257400620652,33.535142
-12.6043684164182,-38.2979935898508,34.934509
-12.5299707903045,-38.2972993248088,34.0
-12.4001884009109,-38.7555569164417,203.610518
-12.3229464586351,-38.7636737165227,205.126237
-12.2479210096698,-38.7505165473666,236.875556
-12.4030919009786,-38.6231018591955,93.795924
-12.301407156143,-38.6419275419473,114.375884
-12.1435872034254,-38.6490014216411,195.340963
-12.0337039627773,-38.7716507783794,245.991496
-11.8729309971987,-38.7680777950043,299.885981
-12.006851917563,-38.6284167702128,297.843236
-12.3551865584558,-38.3762943035541,101.342039
-12.1341825920172,-38.4226157693395,141.137056
-12.4292631344706,-38.3271668771048,58.34571699999999
-12.0881829779218,-38.5030663542087,216.236011
-12.2151996671583,-38.1982880171949,70.622276
-12.2681631434627,-38.0381809411938,42.51910399999999
-11.937261370061,-38.078777019756,109.325933
-11.9407674059782,-37.9454765829698,62.451149
-11.8080365086868,-39.9082386319335,287.011709
-11.6700816429519,-39.8353553091028,393.677459
-11.4086852029535,-40.1214965949346,433.412917
-11.5053260934227,-40.0236558829144,356.422426
-11.3815744572793,-40.0110006117175,418.669268
-11.6083983888589,-39.6322170918942,299.063348
-11.470895458757,-39.786112929979,299.958116
-11.4634661338177,-39.5262647672412,298.663169
-10.6919012253061,-39.8532769742179,378.875956
-10.9763905288027,-39.6264068266007,283.298156
-10.666749914522,-39.4966050064607,397.14403
-11.8059790255453,-39.3830354938567,223.714815
-11.7552498732907,-39.1887163054619,286.757399
-11.5618258454924,-39.2816841782278,421.784086
